no te rindas;rendir:v:[n=0,p=2] , aún estás;estar:v:[n=0,p=2] a tiempo;*:n:[n=0]	ani reñeme'ẽ;ñeme'ẽ:v|me'ẽ:v , ikatu;katu:v gueterei
valentín fue;ir:v:[n=0,p=3]|ser:v:[n=0,p=3] ejecutado;ejecutar:v:[n=0] un;*:a:[n=0] 14 de febrero;*:n:[n=0] que quedó;quedar:v:[n=0,p=3] - desde entonces - como;comer:v:[n=0,p=1]|* el día;*:n:[n=0] de los enamorados;enamorado:a:[n=1]|enamorado:n:[n=1]|enamorar:v:[n=1] .	valentín ojejukákuri;jejuka+kuri:v|jejuka:v|juka:v|juka+kuri:v peteĩ;*:n ára;*:n 14 jasykõi;*:n , opytáva;pyta:v - upe;*:n|* guive - ojohayhúva;<hayhu:v|johayhu:v árarõ;ára+rõ:s|ára:n .
otros;otro:n:[n=1]|otro:a:[n=1] dicen;decir:v:[n=1,p=3] que febrero;*:n:[n=0] es;ser:v:[n=0,p=3] el mes;*:n:[n=0] del amor;*:n:[n=0] ya que en su transcurso;*:n:[n=0] las aves;ave:n:[n=1] se emparejan;emparejar:v:[n=1,p=3] y procrean;procrear:v:[n=1,p=3] .	oĩ;ĩ:v avei he'íva;'e:v kóva;*:n|* ha'eha;'e:v mborayhu;*:n jasy;*:n guyrakuéra;guyra:n oñemoñavégui;ñemoña:v|moña:v ko jasýpe;jasy:n .
el día;*:n:[n=0] 23 de febrero;*:n:[n=0] del año;*:n:[n=0] 1905 nacía;nacer:v:[n=0,p=3]|nacer:v:[n=0,p=1] en los Estados Unidos , hace;hacer:v:[n=0,p=3] poco;*:a:[n=0]|*:n:[n=0] más de 100 años;año:n:[n=1] , la mayor;*:a:[n=0]|*:n:[n=0] organización;*:n:[n=0] internacional;*:n:[n=0] de servicio;*:n:[n=0] de caracter no gubernamental , no político;*:n:[n=0] y no religioso;*:n:[n=0] : el ROTARY CLUB .	ára;*:n 23 jasykõi;*:n ary;*:n 1905- pe;*:n|* heñóikuri Estados Unidos retãme;<hetã:n , ojapóma;<japo:v 100 ary;*:n rasami , pe;*:n|* aty;ty:v|*:n jekupytyguigua tuichavéva ko yvy;*:n ape;*:n ári , noĩriva tetã;<hetã:n poguýpe;guy:v , noporomboykéiva;mboyke:v sa'y;*:n térã jeroviakatúre , ha'éva;'e:v|ha'e:n ROTARY CLUB .
su nacimiento;*:n:[n=0] se debió;deber:v:[n=0,p=3] a la iniciativa;*:n:[n=0] de un;*:a:[n=0] joven;*:a:[n=0]|*:n:[n=0] y visionario;*:n:[n=0] abogado;*:n:[n=0] de Wisconsin llamado;llamar:v:[n=0]|*:a:[n=0] Paul Percy Harris , quien junto;*:a:[n=0]|juntar:v:[n=0,p=1] a tres;*:a:[n=1]|*:n:[n=0] amigos;amigo:n:[n=1] decide;decidir:v:[n=0,p=3] constituir;*:v:[] un;*:a:[n=0] 23 de febrero;*:n:[n=0] de 1905, en el convulsionado;convulsionar:v:[n=0] clima;*:n:[n=0] de la ciudad;*:n:[n=0] de Chicago de entonces , un;*:a:[n=0] club;*:n:[n=0] distinto;*:a:[n=0] a todos;todo:a:[n=1] los existentes .	ko atyha;ty:v|aty:n guasuete omoheñoiva'ekue;moheñói:v|<heñói:v peteĩ;*:n mitãrusu;*:n tekomo'ãhára hesapysóva , Wisconsin - ygua;*:n|y:n , hérava;<hérava:v|<héra:v|<héra:n Paul Percy Harris ; ha'e;*:n|'e:v|* ha mbohapy;*:n iñangirũ;angirũ:n omoañetékuri;moañete+kuri:v|moañete:v peteĩ;*:n ára;*:n 23 jasykõi;*:n ary;*:n 1905- pe;*:n|* , táva;*:n Chicago - pe;*:n|* , peteĩ;*:n atyha;ty:v|aty:n tuicha ojoavýva;joavy:v umi ambuégui;ambue:n .
no se trataba;tratar:v:[n=0,p=1]|tratar:v:[n=0,p=3] de un;*:a:[n=0] club;*:n:[n=0] deportivo;*:n:[n=0] , ni de un;*:a:[n=0] club;*:n:[n=0] social , ni siquiera de una;un:a:[n=0] entidad;*:n:[n=0] de beneficencia;*:n:[n=0] , constituyeron;constituir:v:[n=1,p=3] el primer;primero:a:[n=0] CLUB de SERVICIO del mundo;*:n:[n=0] .	ko ha'ekuéra;ha'e:n|* omoheñóiva;moheñói:v|<heñói:v niko ndaha'éi tetemongu'erã atyha;ty:v|aty:n añónte , ndaha'ei avano'õrã atyha;ty:v|aty:n añónte , ndaha'éi ñepytyvõrã;pytyvõ:n|ñepytyvõ:n atyha;ty:v|aty:n añónte , kóva;*:n|* niko ha'ehína atyha;ty:v|aty:n peteĩha;peteĩ:n jekupytyguigua ko yvórape .
formarían;formar:v:[n=1,p=3] parte;*:n:[n=0]|partir:v:[n=0,p=3] del mismo;*:a:[n=0] , profesionales;profesional:n:[n=1] y hombres;hombre:n:[n=1] de negocios;negocio:n:[n=1] destacados;destacar:v:[n=1] por su honorabilidad;*:n:[n=0] , su vocación;*:n:[n=0] de servicio;*:n:[n=0] y su liderazgo;*:n:[n=0] en sus respectivas actividades;actividad:n:[n=1] .	upépe;upe:n ijákuri;ja:v|ja+kuri:v iñepyrũhá guive mba'apohára;mba'apo:n katupyry ha kuimba'e;*:n omba'apóva;mba'apo:v opaichagua;opa:n mba'erepy;*:n ñemúme;ñemu:n , hekopotĩva , ohechakuaáva;<hecha:v hapicha;<hapicha:n remikotevẽ ha akóinte itenondevéva hekohápe;<hekoha:n|<heko:n .
al poco;*:a:[n=0]|*:n:[n=0] tiempo;*:n:[n=0] , ese club;*:n:[n=0] constituido;constituir:v:[n=0] en Chicago comenzó;comenzar:v:[n=0,p=3] a expandir;*:v:[] sus actividades;actividad:n:[n=1] con la creación;*:n:[n=0] de entidades;entidad:n:[n=1] similares;similar:a:[n=1] en todo;*:a:[n=0] Estados Unidos y en 1911 traspone por primera;primero:a:[n=0]|*:n:[n=0] vez;*:n:[n=0] sus fronteras;frontera:n:[n=1] y se instala;instar+la:v:[n=0,p=2]|instalar:v:[n=0,p=3] el primer;primero:a:[n=0] club;*:n:[n=0] rotario en Winnipeg , Canadá .	uperiremínte , upe;*:n|* atyha;ty:v|aty:n oñepyrũva;ñepyrũ:v|pyrũ:v Chicago - pe;*:n|* okakuaave;kakuaa:v ha upéicha;upe:n rupi;<hupi:n|* oñemoheñói;moheñói:v|<heñói:v heta;<heta:v atyha;ty:v|aty:n heseguaite ambue;*:n táva;*:n Estados Unidos - guápe;gua:n ha ary;*:n 1911- pe;*:n|* oñemoheñói;moheñói:v|<heñói:v peteĩ;*:n atyha;ty:v|aty:n Rotary rehegua ambue;*:n tetãme;<hetã:n ; Táva Winnipeg , Canadá retãme;<hetã:n .
siguieron;seguir:v:[n=1,p=3] luego clubes;club:n:[n=1] rotarios en Inglaterra , Irlanda , y Escocia .	upéi Rotary okakuaave;kakuaa:v ha oñemyasãi;ñemyasãi:v|myasãi:v atyha;ty:v|aty:n hesegua Inglaterra , Irlanda ha Escocia - pe;*:n|* .
el rápido;*:a:[n=0]|*:n:[n=0] crecimiento;*:n:[n=0] del movimiento;*:n:[n=0] rotario en el mundo;*:n:[n=0] excedió;exceder:v:[n=0,p=3] la imaginación;*:n:[n=0] de su propio;*:a:[n=0]|*:n:[n=0] creador;*:n:[n=0] .	pya'etereíniko;pya'e:n okakuaa;kakuaa:v Rotary ñemongu'e ko yvórape ha ijapoharépe;apo:n jepe;pe:n|* ohesarea .
aparecieron;aparecer:v:[n=1,p=3] clubes;club:n:[n=1] rotarios por todas;todo:a:[n=1] partes;parte:n:[n=1] y fue;ir:v:[n=0,p=3]|ser:v:[n=0,p=3] así;asir:v:[n=0,p=2]|asir:v:[n=0,p=1]|* , que en su rápida;rápido:a:[n=0] expansión;*:n:[n=0] por el mundo;*:n:[n=0] , en el año;*:n:[n=0] 1918 Rotary llega;llegar:v:[n=0,p=3] al Río de la Plata fundándose;fundar:v:[+rflx] se el primer;primero:a:[n=0] club;*:n:[n=0] rotario de Sudamérica , el Rotary Club de Montevideo .	oparupirei oñemopu'ã;ñemopu'ã:v|pu'ã:v|mopu'ã:v Rotary atyha;ty:v|aty:n ha peichahápe herakuã;<herakuã:v mbarete;*:n ko yvorapýpe ha ary;*:n 1918- pe;*:n|* Rotary oĝuahẽ;ĝuahẽ:v Río de la Plata - pe;*:n|* ha upevakuére oñemoheñói;moheñói:v|<heñói:v Rotary Atyha peteĩha;peteĩ:n Sudamérica - pe;*:n|* , ha'éva;'e:v|ha'e:n Rotary Atyha Montevideo - gua;*:n .
le siguieron;seguir:v:[n=1,p=3] luego Buenos Aires (1920), Río de Janeiro (1923) y Santiago de Chile (1925).	upéi , Buenos Aires (1920), Río de Janeiro (1923), ha Santiago de Chile (1925).
un;*:a:[n=0] 28 de noviembre;*:n:[n=0] del año;*:n:[n=0] 1927 un;*:a:[n=0] grupo;*:n:[n=0] de veinticinco destacados;destacar:v:[n=1] líderes;líder:n:[n=1] de nuestra comunidad;*:n:[n=0] funda;fundar:v:[n=0,p=3]|fundir:v:[n=0,p=1]|*:n:[n=0]|fundir:v:[n=0,p=3] el Rotary Club de Asunción , primer;primero:a:[n=0] club;*:n:[n=0] rotario del Paraguay .	ára;*:n 28 jasypateĩ;*:n ary;*:n 1927- pe;*:n|* peteĩ;*:n aty;ty:v|*:n oĩháme tekove;<heko:n|<hekove:n joheipyre tava;va:v guasu;*:n Paraguaygua;paraguay:n , omoheñóikuri;<heñói+kuri:v|moheñói:v|moheñói+kuri:v|<heñói:v Rotary Atyha Paraguaýgua , ha'éva;'e:v|ha'e:n Rotary Atyha peteĩha;peteĩ:n Paraguay;paraguay:n retãme;<hetã:n .
entre;*|entrar:v:[n=0,p=3]|entrar:v:[n=0,p=1] sus fundadores;fundador:n:[n=1] se encontraban;encontrar:v:[n=1,p=3] el Dr . Zoilo Díaz Escobar , su primer;primero:a:[n=0] presidente;*:n:[n=0] , Quinto Censi , Manfredo Russo , Teodoro Malbrane , Rogelio Livieres , Eliseo Da Rosa , Manuel Ferreira , Hipólito Sánchez , José Rodríguez Alcalá , Tomas Osuna , Máximo Croskey , Víctor Abente Haedo y otros;otro:n:[n=1]|otro:a:[n=1] más .	umi imopu'ãhare;mopu'ãha:n apytépe;apyte:n|* jajuhukuaa;juhu:v karai;*:n Zoilo Díaz Escobar , ha'eva'ekue;'e:v imotenondehára peteĩha;peteĩ:n , Quinto Censi , Manfredo Russo , Teodoro Malbrane , Rogelio Livieres , Eliseo Da Rosa , Manuel Ferreira , Hipólito Sánchez , José Rodríguez Alcalá , Tomás Osuna , Máximo Croskey , Víctor Abente Haedo ha ambue;*:n .
a la fundación;*:n:[n=0] del RC de Asunción le siguieron;seguir:v:[n=1,p=3] luego Villarrica (1929), Concepción (1939), Encarnación (1940), y otros;otro:n:[n=1]|otro:a:[n=1] que componen;componer:v:[n=1,p=3] hoy los veintiun clubes;club:n:[n=1] rotarios del Paraguay .	rotary Atyha Táva Paraguay;paraguay:n rire oñemopu'ãkuri;mopu'ã:v|ñemopu'ã+kuri:v|ñemopu'ã:v|pu'ã+kuri:v|pu'ã:v|mopu'ã+kuri:v Villarrica (1929), Concepción (1939), Encarnación (1940), ha ambuéva;ambue:n ; ko'aĝaite jaguereko;reko:v 21 Rotary Atyha Paraguay;paraguay:n retãme;<hetã:n .
rotary es;ser:v:[n=0,p=3] una;un:a:[n=0] organización;*:n:[n=0] de líderes;líder:n:[n=1] de negocios;negocio:n:[n=1] y profesionales;profesional:n:[n=1] unidos;unido:a:[n=1]|unir:v:[n=1] mundialmente con el propósito;*:n:[n=0] de prestar;*:v:[] servicio;*:n:[n=0] humanitario , alentar;*:v:[] elevadas;elevado:a:[n=1]|elevar:v:[n=1] normas;norma:n:[n=1] de ética;ético:a:[n=0]|*:n:[n=0] en los negocios;negocio:n:[n=1] y profesiones;profesión:n:[n=1] y contribuir;*:v:[] al desarrollo;desarrollar:v:[n=0,p=1]|*:n:[n=0] de la buena;bueno:a:[n=0] voluntad;*:n:[n=0] y la paz;*:n:[n=0] en el mundo;*:n:[n=0] .	rotary niko peteĩ;*:n atyha;ty:v|aty:n ono'õ;no'õ:v háme tekove;<heko:n|<hekove:n poravopyre;poravo:n omba'apóva;mba'apo:v mba'erepy;*:n ñemúme;ñemu:n , mba'apohára;mba'apo:n katupyry ko yvoragua , ojoajupáva;joaju:v hikuái omoañete;moañete:v haĝua opaichagua;opa:n jekupytyrã , omyasãi;myasãi:v haĝua tekopotĩ mba'erepy;*:n ñemúme;ñemu:n ha ambue;*:n tembiapópe;<hembiapo:n ha oipytyvõ;pytyvõ:v haĝua tapicha;<hapicha:n jehechakuaápe ha py'aguapy;*:n ñemombaretépe;mombarete:n|momba:n , ko yvy;*:n ape;*:n ári .
rotary congrega;congregar:v:[n=0,p=3] a hombres;hombre:n:[n=1] y mujeres;mujer:n:[n=1] de todas;todo:a:[n=1] las razas;raza:n:[n=1] , credos;credo:n:[n=1] religiosos;religioso:n:[n=1] e ideas;idea:n:[n=1] políticas;política:n:[n=1] , en el marco;marcar:v:[n=0,p=1]|*:n:[n=0] de un;*:a:[n=0] ambiente;*:n:[n=0] amistoso , democrático e imparcial;*:a:[n=0] .	rotary - pe;*:n|* ijaty;aty:n kuimba'e;*:n ha kuña;*:n ipire;pire:n morotĩ , sa'yju térã hũva , ijeroviakatujoavýva ha isa'y;sa'y:n opaichaguáva , ojohayhu;<hayhu:v|johayhu:v , ojohecharamo;<hecha:v ha omba'apóva;mba'apo:v hikuái tekoayhu;<hekoayhu:n , tekojoja;<hekojoja:n ha tekopeteĩme .
los lazos;lazo:n:[n=1] de compañerismo;*:n:[n=0] y amistad;*:n:[n=0] constituyen;constituir:v:[n=1,p=3] la plataforma;*:n:[n=0] desde donde se genera;generar:v:[n=0,p=3] el servicio;*:n:[n=0] a los demás , a través;*:n:[n=0] de actividades;actividad:n:[n=1] que los rotarios cumplen;cumplir:v:[n=1,p=3] en el terreno;*:n:[n=0] personal;*:n:[n=0] , profesional;*:n:[n=0] y de servicio;*:n:[n=0] a la comunidad;*:n:[n=0] .	pe;*:n|* irũ;*:n reko;<heko:n ha tekoayhu;<hekoayhu:n heñoiva ijapytepekuéra ha'e;*:n|'e:v|* pe;*:n|* omombaretéva;mombarete:v chupekuéra;ha'e:n oipytyvõ;pytyvõ:v haĝua ambue;*:n oikotevẽvape opaichagua;opa:n tembiapo;<hembiapo:n rupive;<hupi:n , ha'ekuéra;ha'e:n|* ojapóva;<japo:v peteĩteĩ , mba'apoháraicha;mba'apo:n ha ohechakuaávo;<hecha:v (vo) hekohápe;<hekoha:n|<heko:n .
desde sus albores Rotary se ha;haber:v:[n=0,p=3] destacado;destacar:v:[n=0] por su afán;*:n:[n=0] de lograr;*:v:[] el entendimiento;*:n:[n=0] y la buena;bueno:a:[n=0] voluntad;*:n:[n=0] entre;*|entrar:v:[n=0,p=3]|entrar:v:[n=0,p=1] los pueblos;pueblo:n:[n=1] de la tierra;*:n:[n=0] , fomentando;fomentar:v:[] el diálogo;*:n:[n=0] y creando;crear:v:[] las condiciones;condición:n:[n=1] para;* la resolución;*:n:[n=0] de los conflictos;conflicto:n:[n=1] .	iñepyrũha;ñepyrũ:n guive Rotary oñeha'ãkuri;ha'ã:v|<ha'ã+kuri:v|<ha'ã:v|ñeha'ã+kuri:v|ñeha'ã:v|ha'ã+kuri:v ohupyty;<hupyty:v pe;*:n|* jeiko;iko:n peteĩ;*:n ñe'ẽme;ñe'ẽ:n ha py'amarangatúpe opaite;*|pa:v|opa:n tetã;<hetã:n rupi;<hupi:n|* ha upevarã omombarete;mombarete:v pe;*:n|* ñomongeta;*:n ha oheka;<heka:v mba'éichapa;mba'e:n|* ikatu;katu:v oñembogue;gue:v|mbogue:v opaichagua;opa:n ñeko'õi;ko'õi:n|*:n .
“ DAR DE SÍ ANTES DE PENSAR EN SÍ ”, ha;haber:v:[n=0,p=3] sido;ser:v:[n=0] el lema;*:n:[n=0] que ha;haber:v:[n=0,p=3] guiado a los rotarios de todo;*:a:[n=0] el mundo;*:n:[n=0] durante toda;todo:a:[n=0] su historia;*:n:[n=0] .	“ EME'Ẽ NDEJEHEGUI EJEPY'APY MBOYVE NDEJEHE ”, ha'ehína ñe'ẽporavopyre oisãmbyhýva;sãmbyhy:v Rotariokuérape ymaite guive ko'aĝaite peve;pe:n|* .
rotary reune hoy a más de 1.200.000 hombres;hombre:n:[n=1] y mujeres;mujer:n:[n=1] ( ingresadas;ingresar:v:[n=1] a la organización;*:n:[n=0] en 1986), que trabajan;trabajar:v:[n=1,p=3] en 166 países;país:n:[n=1] con el objetivo;*:n:[n=0] de estimular;*:v:[] y fomentar;*:v:[] el ideal;*:n:[n=0] de servicio;*:n:[n=0] como;comer:v:[n=0,p=1]|* base;basar:v:[n=0,p=1]|basar:v:[n=0,p=3]|*:n:[n=0] de toda;todo:a:[n=0] empresa;*:n:[n=0] digna;digno:a:[n=0] .	rotary - pe;*:n|* ijaty;aty:n 1.200.000 rasami kuimba'e;*:n ha kuña;*:n ( ijañepyrũva;ja:v Rotary atyhápe;ty:v|aty:n ary;*:n 1986 guive ), omba'apóva;mba'apo:v 166 tetãme;<hetã:n oñeha'ãva;<ha'ã:v|ha'ã:v|ñeha'ã:v hikuái omombarete;mombarete:v jekupyty reko;<heko:n taha'eha'éva mba'erepyñemurã hekopotĩvape .
pasaron;pasar:v:[n=1,p=3] por sus filas;fila:n:[n=1] destacadas;destacar:v:[n=1] personalidades;personalidad:n:[n=1] del mundo;*:n:[n=0] entre;*|entrar:v:[n=0,p=3]|entrar:v:[n=0,p=1] los que se pueden;poder:v:[n=1,p=3] citar;*:v:[] a : Sir Winston Churchill , Michel Debré , Walt Disney , Thomas Alba Edison , John F . Kennedy , Thomas Mann , el Príncipe Reiniero de Mónaco , Franklin D . Roosvelt , Albert Schweitzer , Margaret Tatcher , Neil Amstrong , Fernando Belaunde Terry , Franz Lehard y muchos;mucho:a:[n=1] más .	rotary Atyha rupive;<hupi:n niko ohasajepe;<hasa:v heteitereí tapicha;<hapicha:n iñarandu;arandu:n ha ikatupyrýva;katupyry:v ha hekove;<hekove:v|<heko:n|<hekove:n opytáva;pyta:v mandu'arã;mandu'a:n , péicha;pe:n|* : Karai Winston Churchill , Michel Debré , Walt Disney , Thomas Alba Edison , John F . Kennedy , Thomas Mann , el Príncipe Reiniero de Mónaco , Franklin D . Roosvelt , Albert Schweitzer , Margaret Tatcher , Neil Amstrong , Fernando Belaunde Terry , Franz Lehard ha hetave;<heta:v .
el libro;librar:v:[n=0,p=1]|*:n:[n=0] “ Un Siglo de Servicio ” - publicado;publicar:v:[n=0] con motivo;*:n:[n=0]|motivar:v:[n=0,p=1] del Centenario de Rotary en el año;*:n:[n=0] 2005- distingue;distinguir:v:[n=0,p=3] entre;*|entrar:v:[n=0,p=3]|entrar:v:[n=0,p=1] cien;*:a:[n=1]|*:n:[n=0] rotarios destacados;destacar:v:[n=1] del mundo;*:n:[n=0] a dos;*:a:[n=1]|*:n:[n=0] rotarios paraguayos : el Dr . Eusebio Ayala y el Dr . Raúl Sapena Pastor .	aranduka “ Un Siglo de Servicio ”- pe;*:n|* - oñonohẽva'ekue , ary;*:n 2005- pe;*:n|* , oñemomorãrõguare;ñemomorã+ramo+guare:v|momorã+ramo+guare:v Rotary sa ary;*:n - oñemyasãi;ñemyasãi:v|myasãi:v 100 Rotario poravopyre;poravo:n ko yvy;*:n ape;*:n arigua rekovekue;<hekove:n ha umíva apytépe;apyte:n|* jajuhukua mokõi;*:n rotario ñane;ñande:n retãyguáva;<hetãygua:n , ha'éva;'e:v|ha'e:n : Eusebio Ayala ha Raúl Sapena Pastor .
este;*:n:[n=0] hecho;hacer:v:[n=0]|*:a:[n=0]|*:n:[n=0] llena;lleno:a:[n=0]|llenar:v:[n=0,p=3] de orgullo;*:n:[n=0] a los rotarios paraguayos .	ko mba'e;*:n ñanembovy'ava'erã;vy'a:v opavavépe .
su nombre;*:n:[n=0] completo;*:a:[n=0]|*:n:[n=0]|completar:v:[n=0,p=1] es;ser:v:[n=0,p=3] Víctor Marie Hugo , nació;nacer:v:[n=0,p=3] el día;*:n:[n=0] 26 de febrero;*:n:[n=0] del año;*:n:[n=0] 1802, en Besanzón , Francia .	hera tee niko Víctor Marie Hugo , heñóikuri ára;*:n 26 jasykõi;*:n ary;*:n 1802- pe;*:n|* , Besanzón , Francia retãme;<hetã:n .
su padre;*:n:[n=0] fue;ir:v:[n=0,p=3]|ser:v:[n=0,p=3] Joseph Leopold Sigisbert Hugo y su madre;*:n:[n=0] Sophie Trebuchet .	itúva;ru:n herava'ekue;<héra:v Joseph Leopold Sigisbert Hugo ha isýkatu;sy:n Sophie Trebuchet .
víctor pasó;pasar:v:[n=0,p=3] tu infancia;*:n:[n=0] en Paris y también en Madrid y Nápoles .	imitãme;mitã:n|mitã:v Víctor oikókuri;iko:v|iko+kuri:v|ko:v|ko+kuri:v París - pe;*:n|* ha upéicha;upe:n avei Madrid ha Napoles - pe;*:n|* .
luego , su madre;*:n:[n=0] se separó;separar:v:[n=0,p=3] de su padre;*:n:[n=0] y se relacionó;relacionar:v:[n=0,p=3] con Victor Lahorie , su nuevo;*:a:[n=0]|*:n:[n=0] amor;*:n:[n=0] .	upéi , isy;sy:n oheja;<heja:v itúvape;ru:n ha oikókuri;iko:v|iko+kuri:v|ko:v|ko+kuri:v Víctor Lahorie ndive , imborayhujára pyahu .
muy joven;*:a:[n=0]|*:n:[n=0] , hacia el año;*:n:[n=0] 1815, Víctor Hugo empezó;empezar:v:[n=0,p=3] a escribir;*:v:[] sus primeros;primero:a:[n=1] versos;verso:n:[n=1] ( Cuaderno de versos;verso:n:[n=1] francés;*:n:[n=0] ).	imitãrusúpe;mitãrusu:n , ary;*:n 1815 rupi;<hupi:n|* , Víctor Hugo ohaiñepyrũkuri;hai+kuri:v|hai:v iñe'ẽpoty ypykue;ypy:n|y:n ( Francés ñe'ẽpoty ryru;*:n|<hyru:n ).
era;ser:v:[n=0,p=1]|ser:v:[n=0,p=3]|*:n:[n=0] autodidacta , su madre;*:n:[n=0] y hermanos;hermano:n:[n=1] se encargaban;encargar:v:[n=1,p=3] de revisar;*:v:[] sus obras;obra:n:[n=1] .	oñehekombo'e;<hekombo'e:v ijehegui , isy;sy:n ha ijoyke'ykuéra;joyke'y:n oha'ã;<ha'ã:v|ha'ã:v hikuái umi hembiapokue;<hembiapo:n .
es;ser:v:[n=0,p=3] considerado;*:a:[n=0]|considerar:v:[n=0] como;comer:v:[n=0,p=1]|* uno;*:n:[n=0] de los escritores;escritor:n:[n=1] más importantes;importante:a:[n=1] en Lengua Francesa .	oje'e;je'e:v hese;ha'e:n oĩha;ĩ:v umi haihára;*:n|hai:n|hái:n|<hái:n ikatupyryvéva;katupyry:v apytépe;apyte:n|* francés ñe'ẽme;ñe'ẽ:n .
los escritos;escrito:a:[n=1]|escribir:v:[n=1]|escrito:n:[n=1] de Víctor Hugo abarcaron;abarcar:v:[n=1,p=3] todos;todo:a:[n=1] los géneros;género:n:[n=1] hasta los discursos;discurso:n:[n=1] políticos;político:n:[n=1] .	víctor Hugo rembiapokue;<hembiapo:n apytépe;apyte:n|* jajuhukuaa;juhu:v opaichagua;opa:n haipyre;*:n|hai:n , polítikaguigua ñe'ẽsyry jepe;pe:n|* .
poeta;*:n:[n=0] , dramaturgo;*:n:[n=0] pero;* sobre;* todo;*:a:[n=0] hombre;*:n:[n=0] comprometido;comprometer:v:[n=0] con la realidad;*:n:[n=0] social de su tiempo;*:n:[n=0] .	ñe'ẽpapára;*:n , ñoha'ãngahaihára ohechakuaa;<hecha:v ha oñandupypukúva hetãygua;<hetãygua:n|<hetã:n remikotevẽ .
sus obras;obra:n:[n=1] renovaron;renovar:v:[n=1,p=3] la literatura;*:n:[n=0] francesa .	umi hembiapo;<hembiapo:n ombopyahu;mbopyahu:v Francia ñe'ẽporãhaipyre;*:n .
la defensa;*:n:[n=0] de sus ideas;idea:n:[n=1] motivaron;motivar:v:[n=1,p=3] su exilio;exiliar:v:[n=0,p=1]|*:n:[n=0] por casi veinte;*:a:[n=1]|*:n:[n=0] años;año:n:[n=1] (1852 - 1870).	oikohague;iko:v|ko:v rupi;<hupi:n|* oipysyrómbaretékuri hemiandu;<hemiandu:n ha upe;*:n|* mba'ére;mba'e:n oñemosẽva'ekue;mosẽ:v|sẽ:v|ñemosẽ:v hetãgui;<hetã:n haimete mokõipa;mokõi:s (pa) ary;*:n (1852 – 1870).
algunas;alguno:a:[n=1] de sus obras;obra:n:[n=1] más importantes;importante:a:[n=1] son;*:n:[n=0]|ser:v:[n=1,p=3] “ Odas y Baladas (1826)”, “ Nuestra Señora de París (1831)”, “ Las hojas;hoja:n:[n=1] de otoño;*:n:[n=0] (1832)”, “ Los castigos;castigo:n:[n=1] (1853)”, “ Las contemplaciones;contemplación:n:[n=1] (1856)”, “ La leyenda;*:n:[n=0] de los siglos;siglo:n:[n=1] (1859 y 1877)” y “ Los miserables;miserable:n:[n=1] (1862)”.	umi hembiapokue;<hembiapo:n ojekuaavéva;jekuaa:v|kuaa:v apytépe;apyte:n|* oĩ;ĩ:v “ Odas y;*:n Baladas (1826)”, “ Nuestra Señora de París (1831)”, “ Las hojas de otoño (1832)”, “ Los castigos (1853)”, “ Las contemplaciones (1856)”, “ La leyenda de los siglos (1859 ha 1877)” ha “ Los miserables (1862)”.
víctor Hugo falleció;fallecer:v:[n=0,p=3] en la Ciudad de París , el día;*:n:[n=0] 22 de mayo;*:n:[n=0] del año;*:n:[n=0] 1885.	víctor Hugo omanókuri;mano:v|mano+kuri:v Táva París - pe;*:n|* , ára;*:n 22 jasypo;*:n ary;*:n 1885- pe;*:n|* .
fue;ir:v:[n=0,p=3]|ser:v:[n=0,p=3] sepultado;sepultar:v:[n=0] en el Panteón de Paris , el día;*:n:[n=0] 1 de junio;*:n:[n=0] del año;*:n:[n=0] 1885 con el acompañamiento;*:n:[n=0] de dos;*:a:[n=1]|*:n:[n=0] millones;millón:n:[n=1] de personas;persona:n:[n=1] que le rindieron;rendir:v:[n=1,p=3] un;*:a:[n=0] gran;grande:a:[n=0] homenaje;*:n:[n=0] .	oñeñotỹkuri;ñotỹ:v|ñeñotỹ+kuri:v|ñeñotỹ:v|ñotỹ+kuri:v Panteón de París - pe;*:n|* , ára;*:n 1 jasypoteĩ;*:n ary;*:n 1885- pe;*:n|* ha upérõ;upe+rõ:s|upe:n omoirũpahákuri chupe;ha'e:n mokõi;*:n sua tapicha;<hapicha:n ohechakuaa;<hecha:v ha omomba'eguasúva;momba'e:v|momba'eguasu:v hekove;<hekove:v|<heko:n|<hekove:n .
el hombre;*:n:[n=0] es;ser:v:[n=0,p=3] la más elevada;elevar:v:[n=0]|elevado:a:[n=0] de las criaturas;criatura:n:[n=1] , La mujer;*:n:[n=0] el más sublime;*:a:[n=0] de los ideales;ideal:a[n=1] .	kuimba'e;*:n niko Tupã;tupã:n remimoĩngue tuichavéva , kuña;*:n katu temimo'ã imarangatuvéva;marangatu:v .
dios;*:n:[n=0] hizo;hacer:v:[n=0,p=3] para;* el hombre;*:n:[n=0] un;*:a:[n=0] trono;*:n:[n=0] ; para;* la mujer;*:n:[n=0] , un;*:a:[n=0] altar;*:n:[n=0] , el trono;*:n:[n=0] exalta;exaltar:v:[n=0,p=3] , el altar;*:n:[n=0] santifica;santificar:v:[n=0,p=3] .	tupã;*:n niko ojapókuri;<japo:v|<japo+kuri:v kuimba'épe;kuimba'e:n peteĩ;*:n apykaruvicha ; ha kuñáme;kuña:n katu peteĩ;*:n tendakatu , apykaruvicha ombotuicha;mbotuicha:v , tendakatu omomarangatu .
