no te rindas;rendir:v , aún estás;estar:v a tiempo;*:n	ani reñeme'ẽ;me'ẽ:v , ikatu;katu:v gueterei
sus esqueletos;esqueleto:n de regimientos;regimiento:n estaban;estar:v sin caballos;caballo:n , sin carabinas , y sus soldados;soldado:n|soldar:v dormitaban;dormitar:v al pie;piar:v|*:n de las lanzas;lanza:n clavadas;clavar:v en el suelo;*:n|soler:v , muchas;mucho:a de las cuales no tenían;tener:v hierros ni banderolas;banderola:n , porque aquellos quedaron;quedar:v clavados;clavar:v en el pecho;*:n del contrario;*:n y éstas se desflecaron con los vientos;viento:n de cinco;*:a|*:n años;año:n y las pudrieron;pudrir:v las lluvias;lluvia:n .	umi ijatyrusu niko kanguekuereíntema ha ndaikavajúi , naimbokapukúi ha umi iguarinikuéra okeparei;ke:v oñembo'yhápe;mbo'y:v|ñembo'y:v umi yvyrakua;*:n ykére;*|yke:n ojekutúva;kutu:v yvýre;yvy:n , heta;<heta:v umíva apytépe;*|apyte:n ndoguerekovéimava;reko:v kuarepotĩhũ ijapýrare;apýra:n ha ndoguerekovéimava;reko:v ñane;ñande:n retã;<hetã:n poyvi;*:n , umíva opytágui;pyta:v umi tajasu;*:n ñande'aho'íva pyti'áre;pyti'a:n ha yvytu;*:n po;*|*:n arygua;ary:n ombochalaipáva ha ama;*:n ombotujupáva .
de sus conciudadanos;conciudadano:n no quedaba;quedar:v sino;*:n un;*:a montón;*:n informe;informar:v|*:n , un;*:a harapo;*:n de pueblo;poblar:v|*:n , durmiendo;dormir:v el sueño;*:n de su desgracia;desgraciar:v|*:n , allí , entre;*|entrar:v los destruidos;destruir:v convoyes;convoy:n , bajo;*|*:a|*:n|bajar:v el frío;freír:v|*:a|*:n relente del rocío;rociar:v|*:n .	hetãyguágui;<hetãygua:n hembýva;<hemby:v niko peteĩ;*:n aty;*:n hete;<hete:n jekuaa'ỹva;kuaa:n , peteĩ;*:n táva;*:n imeĝuambaitéva , okéva;ke:v teko'asy pohéipe , upépe;upe:n , mba'yrumýi;*:n oñembyaipáva pa'ũme;pa'ũ:n , ysapy;*:n ro'ysã asyete guýpe .
y sobre;*|sobrar:v|*:n los cuerpos;cuerpo:n tendidos;tender:v|tendido:n en la hierba;*:n fina;fino:a y suave;*:a , sentíase pasar;*:v el tenue;*:a viento;*:n nocturnal como;*|comer:v una;uno:n|un:a|unir:v leve;*:a caricia .	ha tetekuéra;<hete:n opytu'úva;pytu'u:v ñana;*:n karape ha hu'ũva;<hu'ũ:v ári oñeñandu;ñeñandu:v|<ñandu:v ohasárõ;<hasa:v (rõ) yvytu;*:n peju;ju:v , pyharegua;py:n|pyhare:n , vaicha oporohavi'úva;havi'u:v ohasávo;<hasa:v (vo) .
– Tuyutí , Estero Bellaco , Curupayty …– exclamaba el guerrero;*:n .	– Tujutĩ , Estero Bellaco , Kurupa'yty …- imandu'a;mandu'a:n|mandu'a:v karai;*:n ñorairõhára;ñorairõ:n|*:n .
era;*:n|ser:v la visión;*:n del pasado;pasar:v|*:a|*:n , del ayer;*:n inmediato , de la defensa;*:n toda;todo:a aún subsistente , sin que hubieran;haber:v bastado para anular;*:n|*:v la soberbia;soberbio:a|*:n expresión;*:n de su fiereza , ni los contrastes;contrastar:v|contraste:n continuos;continuo:n , ni las fatalidades;fatalidad:n todas;todo:a , cayendo sobre;*|sobrar:v|*:n sus hombros;hombro:n con el desplome;desplomar:v|*:n colosal;*:a de una;uno:n|un:a|unir:v montaña;*:n .	upéicha;upe:n ohecha;<hecha:v ha'e;*|'e:v|*:n umi mba'e;*:n ohasava'ekue;<hasa:v , kuehe ha kuehevégui hi'aĝuivéva , pysyrõ pytu;*:n ogue'ỹvaguigua , ndaikatúi;katu:v ombogue;gue:v hovágui;<hova:n pe;*|*:n heko;<heko:n pochy;*:n guasuete , pe;*|*:n jehasa porã;po:n ha jehasa vai ojopyruva'ekue;jopyru:v ha upéicha;upe:n avei opaite;*|opa:n|pa:v po'a'ỹ;po'a:n|'a:v , ho'áva;'a:v hikuái ijati'y;ati'y:n ári ku yvytyrusu pohyikue ojeityramoguáicha hi'ári;*|ha'e:n .
¡ Y aquel señor;*:n de naciones;nación:n , a quien concluían de hostigar;*:v sus mismos;mismo:a hermanos;hermano:n en la raza;*:n , dentro del cerco;*:n|cercar:v de hierro;*:n en que le envolvían;envolver:v ; aquel amo;amar:v de pueblos;pueblo:n , ante;*|*:n cuyo camino;*:n|caminar:v se prosternaban las multitudes;multitud:n , como;*|comer:v ante;*|*:n el paso;pasar:v|*:n de un;*:a dios;*:n ; aquel guerrero;*:n cuya espada;*:n se aprestaba;aprestar:v a describir;*:v bajo;*|*:a|*:n|bajar:v los cielos;cielo:n la elíptica sangrienta;sangriento:a , entre;*|entrar:v cuyos términos;término:n iba;ir:v a rimarse;rimar:v (se) el último;*:a|*:n canto;*:n|cantar:v de la epopeya;*:n , se sintió;sentir:v inmenso;*:a porque se sintió;sentir:v la Patria !	ha pe;*|*:n tetãita ruvicha;<huvicha:n , ipehẽnguevoi;pehẽngue:n ojaheipaháva hese;ha'e:n , omongora jetu'úva hikuái chupe;ha'e:n ; pe;*|*:n tavaita rendota;<hendota:n hapépe;<hape:n oguerekóva;reko:v hetaiterei;<heta:v hetãygua;<hetãygua:n|<hetã:n oñesũva;ñesũ:v henondépe;*|<henonde:n ohayhúgui;<hayhu:v chupe;ha'e:n , ku Tupã;tupã:n ohasaramoguáicha henonde;<henonde:n rupi;*|<hupi:n ; pe;*|*:n ñorãirohára ikysepukúpe , tuguýpe;<huguy:n , yvagapýpe;yvága:n ohaítava peteĩ;*:n mba'e;*:n rechapyrã;<hechapyrã:n|<hecha:n ; oñemboguapýtava ipy'aguasúva;py'aguasu:v purahéipe , iñe'ẽpujojáva ; añetehápe;*|añete:n , upe;*|*:n jave;*|ja:n , ha'e;*|'e:v|*:n oñeñandu;ñeñandu:v|<ñandu:v tuvichárõ;<huvicha:n|<huvicha+rõ:s oñandúgui;<ñandu:v ipype;ha'e:n oñemopeteĩha;mopeteĩ:v hetã;<hetã:n .
y la visión;*:n del éxodo;*:n de su pueblo;poblar:v|*:n también cruzó;cruzar:v por su mente;*:n .	ha hetãygua;<hetãygua:n|<hetã:n guata;*:n pukuete;pu:n ohasa;<hasa:v avei iñakãre;akã:n .
por caminos;camino:n tristes;triste:a y polvorientos veía;ver:v marchar;*:v , como;*|comer:v en los pasados;pasado:n|pasado:a|pasar:v días;día:n , aquella larga;largo:a|*:n|largar:v columna;*:n de desolación;*:n y de miseria;*:n , moviéndose;mover:v (se) lentamente bajo;*|*:a|*:n|bajar:v la caricia de fuego;*:n de los soles estivales , marchando;marchar:v en pos de la desesperación;*:n , de la derrota;*:n|derrotar:v y de la muerte;*:n .	tape;<hape:n henyhẽva;<henyhẽ:v vy'a'ỹ;vy'a:n|*:n ha yvytĩmbógui , oguatahague;guata:v rupi;*|<hupi:n , ára;*:n upe;*|*:n mboyveguápe , pe;*|*:n tysýi pukuete;pu:n hova;<hova:n pore'ỹva;po:n|pore:n ha ijehasa'asyetéva , oku'éva;ku'e:v mbegue kane'õ;*:n kuarahy;*:n aku pytu;*:n guýpe , guata;*:n ohóva;ha:v py'aropu , po'a'ỹ;po'a:n|'a:v ha mano;*:n rapére;<hape:n .
era;*:n|ser:v un;*:a largo;*:a|*:n|largar:v y doliente desfile;desfilar:v|*:n de siluetas blancas;blanco:a|blanca:n ; blancuras de guiñapos sobre;*|sobrar:v|*:n palideces de carnes;carne:n corroídas por el hambre;*:n ; blancuras de muerte;*:n sobre;*|sobrar:v|*:n rostros;rostro:n en los cuales agonizaban las más dulces;dulce:a|dulce:n y rojas;rojo:a rosas;rosa:n de la juventud;*:n ; albas livideces impresas en frentes;frente:n impúberes por los más hondos;hondo:a sufrimientos;sufrimiento:n ; blancuras de niños;niño:n muertos;muerto:a|morir:v|muerto:n sobre;*|sobrar:v|*:n el pecho;*:n exhausto y flácido , que se negaba;negar:v a derramar;*:v una;uno:n|un:a|unir:v gota;*:n de la generosa;generoso:a leche;*:n de la madre;*:n ; nieves;nieve:n|nevar:v tempranas sobre;*|sobrar:v|*:n cabezas;cabeza:n que ayer;*:n mismo;*:a ostentaban;ostentar:v esa aureola;*:n primaveral formada;formar:v sobre;*|sobrar:v|*:n las sienes por la comba;combar:v del rizo;rizar:v|*:n negro;*:a|*:n o la voluta del bucle;*:n rubio;*:a|*:n .	peva;va:v niko va'ekue peteĩ;*:n guata;*:n puku ha hekorasýva hetavehápe;<heta:v tekove;<heko:n|<hekove:n ra'ãnga morotĩmimi , ku morotĩ ao;*:n sorokuemiguigua ombo'aóva to'o;so'o:n ijaku'ipáva vare'águi , ku morotí manoguigua ojehecháva;<hecha:v maymáva rováre;va:v|<hova:n ojukambeguekatúva mitãrusu;*:n reko;<heko:n re'ẽ asýva ha orekóva;ko:v yvoty;*:n pytã pyahu pytu;*:n ; mitãrusu;*:n rova;va:v|<hova:n morotĩ ha'éva;'e:v|ha'e:n jehasa asy rapykuere;<hapykue:n ; ku morotĩ mitãmimi omanova'ekue;mano:v itúva;ru:n jyva;*:n ári sa'y;*:n , hete;<hete:n kane'õ;*:n kangýva , noñohẽséiva - michĩmínte jepe;*|pe:n - isy;sy:n marangatu kambykuemi ; oñemoakã'apatĩva ha ndahi'aréi peve;*|pe:n oguerekóva;reko:v akãremirendy opiro'ýva ojehe'áva akãrague hũ ijapesỹiva rehe térã akãrague sa'yju iñapopẽ'asýva rehe .
hombres;hombre:n veía;ver:v , tambaleantes sobre;*|sobrar:v|*:n el camino;*:n|caminar:v , como;*|comer:v borrachos;borracho:n|borracho:a por el hambre;*:n .	ohecha;<hecha:v kuimba'eita , ho'a;'a:v ha opu'ãva;pu'ã:v upe;*|*:n tapére;<hape:n , vaicha ku oka'úva hikuái vare'águi .
tenían;tener:v grandes;grande:a ojos;ojo:n dilatados;dilatar:v mirando;mirar:v hacia los cielos;cielo:n , ojos;ojo:n sonámbulos;sonámbulo:a|sonámbulo:n , percibidores al acaso de quién sabe;saber:v qué visiones;visión:n de paz;*:n , de hondo;*:a|*:n descanso;descansar:v|*:n más allá del horizonte;*:n y aún más allá de la existencia;*:n misma;mismo:a .	hesapo guasu;*:n hikuái ha ojesareko;jesareko:v yvágare;yvága:n , hesakuéra;<hesa:n ojogua;jogua:v umi ikeraguatáva resápe;<hesa:n , ohechamombyrýva oimépoku mba'eichagua;mba'e:n py'aguapýpa;py'aguapy:n|py'aguapy+pa:s , oñandúva;<ñandu:v pytu'u;*:n ipypukúva ha ojepysóva;pyso:v ñande;*|*:n resa;<hesa:n ohechaha;<hecha:v peve;*|pe:n ha amo gotyove ha ohecháva;<hecha:v tekove;<heko:n|<hekove:n apyra'ỹgui amo gotyove .
miraba;mirar:v caer;*:v ancianas;anciano:a|anciana:n con la frente;*:n sobre;*|sobrar:v|*:n el polvo;*:n , entregándose;entregar:v (se) a la eternidad;*:n sin un;*:a solo;*|*:a|*:n gesto;*:n , sin un;*:a solo;*|*:a|*:n estremecimiento ; mientras que pequeños;pequeño:a agonizantes llenaban;llenar:v los aires;airar:v|aire:n con sus vagidos desesperados;desesperado:a|desesperar:v , última;último:a protesta;protestar:v|*:n de la vida;*:n contra;*:n la infecundidad del destino;destinar:v|*:n y la esterilidad;*:n nauseabunda de la tumba;*:n|tumbar:v .	ohecha;<hecha:v mba'éichapa;*|mba'e:n ĝuaiĝuimimi ho'a;'a:v ha ombota;mbota:v isyva;syva:n yvytĩmbóre , oñeme'ẽvo;me'ẽ:v (vo) tekotapiaitépe he'i'ỹre mba'eve;mba'e:n , osysyi'ỹre ; mitãmimi omyenyhẽ;myenyhẽ:v aja;*|ja:v upe;*|*:n tenda;<henda:n tasẽsorógui , ha'éva;'e:v|ha'e:n ñembyasy paha;pa:n|*:n peichagua;pe:n teko;<heko:n ñemoña'ỹvére;ñemoña:n|moña:n ha tyvyty;*:n tujukue;tuju:n ryakuã potĩpyrére .
entre;*|entrar:v compactos;compacto:n grupos;grupo:n de mujeres;mujer:n , veía;ver:v llegar;*:v a los heridos;herido:n|herir:v , a los moribundos;moribundo:a , a aquellos a quienes la suprema insondable roía;roer:v con su único;*:a e implacable diente;*:n .	kuñaita oguatáva;guata:v ojo'aripa apytépe;*|apyte:n ohecha;<hecha:v oĝuahẽ;guahẽ:v jave;*|ja:n umi ojejapiva'ekue;<japi:v , umi omanombotáva ha umi tapicha;<hapicha:n chupekuéra;ha'e:n oikarãiva apyra'ỹ jarýi;*:n hãi;<hãi:n peteĩme;peteĩ:n ha hapykuere;<hapykue:n rasyetévape .
algunos;alguno:a , tirados;tirado:a|tirar:v sobre;*|sobrar:v|*:n carros;carro:n desvencijados , clamoreaban sin término;*:n y sin consuelo;*:n|consolar:v ; otros;otro:n|otro:a , con sus carnes;carne:n carcomidas;carcomer:v por el abandono;abandonar:v|*:n , exhibían;exhibir:v al aire;airar:v|*:n libre;*:a|*:n|librar:v las más asquerosas muecas de la infelicidad humana;humano:a ; varios;vario:a , agitaban;agitar:v lentamente sus manos;mano:n , cual si persiguieran;perseguir:v la forma;formar:v|*:n de una;uno:n|un:a|unir:v visión;*:n desvanecida;desvanecer:v entre;*|entrar:v sus dedos;dedo:n .	oĩ;ĩ:v , karréta kelembumi guive , ohendukáva ipy'arasy;py'arasy:n tyre'ỹmi ; ambue;*:n katu , ohechaukáva;<hecha:v|<hechauka:v hete;<hete:n rembyremi ha'éva;'e:v|ha'e:n avei pore'ỹ;po:n|pore:n rembi'u;<hembi'u:n ha oñondivepa ohechauka;<hecha:v|<hechauka:v hikuái , ko yvága;*:n guýpe , vy'a'ỹ;vy'a:n|*:n paha;pa:n|*:n ha'ãnga tyaíva ; heta;<heta:v oĩ;ĩ:v ijapytepekuéra mbeguekatumi ohupíva;<hupi:v ipo;po:n ñaimo'ã;imo'ã:v|*:n ku ojapyhyséva ikuãmimíme upe;*|*:n kepegua porãite;po:n oguéva;gue:v ohóvo;ha:v (vo) hesa;<hesa:n renondégui;<henonde:n .
y aquello era;*:n|ser:v el crimen;*:n de que se le acusaba;acusar:v , el gran;grande:a delito;*:n de caer;*:v con todo;*:a su pueblo;poblar:v|*:n , de sumirlo;sumir:v (lo) en su fosa;*:n , de arrastrarlo;arrastrar:v (lo) en su caída;caído:a|*:n|caer:v de coloso herido;*:n|herir:v y hostigado;hostigar:v a la profundidad;*:n del abismo;*:n en que él mismo;*:a se tumbaba;tumbar:v , en el vértigo;*:n de esa parábola;*:n inmensa;inmenso:a , cuyo término;*:n fatal;*:a tenía;tener:v que ser;*:n|*:v la trágica hediondez de un;*:a sudario .	ha upéva;*|upe:n niko kuri;*|*:n pe;*|*:n mba'e;*:n vaiete ijati'y;ati'y:n ári omboguapýva;guapy:v umi ohayhu'ỹva;<hayhu:v chupe;ha'e:n , ñemotĩ guasu;*:n ha'e;*|'e:v|*:n ohasáva;<hasa:v ho'ahaguére;'a:v hetãygua;<hetãygua:n|<hetã:n ndive , ho'águi;'a:v yvykua pypukúvape , ombotyryhaguére umi hapichápe;<hapicha:n hendive;ha'e:n ha ha'e;*|'e:v|*:n , ku tuichaitéva , ho'áre;'a:v ha ha'evoi;ha'e:n ojeitýre;ity:v , hete;<hete:n meĝuáre , yvykua ndepypukuetévape , ojepoihápe;poi:v ñe'ẽngue;ñe'ẽ:n ñemi akãnga'úpe;akãnga'u:n , yvykua opáva;opa:n|pa:v manóme;mano:n ha orekóva;ko:v omanóva;mano:v ao;*:n ryakuãngue pyti'u;*:n .
entonces , en esos ojos;ojo:n que no habían;haber:v llorado;llorar:v jamás;jamar:v , profundos;profundo:a ojos;ojo:n pardos;pardo:a que contemplaron;contemplar:v impasibles el ataque;atacar:v|*:n , el incendio;incendiar:v|*:n y la derrota;*:n|derrotar:v , brilló;brillar:v una;uno:n|un:a|unir:v lágrima;*:n , como;*|comer:v un;*:a último;*:a|*:n esplendor;*:n de sol;*:n languideciente sobre;*|sobrar:v|*:n el fondo;*:n cobrizo de un;*:a ocaso;*:n .	upérõ;upe:n|upe+rõ:s , umi hesa;<hesa:n araka'eve ndahesayiva'ekue , tesa;<hesa:n sa'y;*:n apatĩva ohechava'ekue;<hecha:v , kirirĩme , ñanderehegua'ỹ ojeitýrõ;ity:v (rõ) py'arõpe iguarinikuéra ári , oñemyendýrõ;myendy:v (rõ) tata;<hata:n ñane;ñande:n retãyguáre;<hetãygua:n ha itenondérõguare ñanderehe;ñande:n ; umi heságui;<hesa:n opu;pu:v tesay;<hesay:n , ku kuarahy;*:n kangy hesakãguasu;<hesakã:v paharamoguáicha amo kuarahy;*:n reikévo;ke+vo:v , ka'arupytũ aho'ípe .
y la larga;largo:a|*:n|largar:v columna;*:n de desesperación;*:n y de miserias;miseria:n seguía;seguir:v marchando;marchar:v lentamente , sobre;*|sobrar:v|*:n el camino;*:n|caminar:v calcinado por el sol;*:n , envuelta;envuelto:a|envolver:v en sus blancos;blanco:a|blanco:n guiñapos , entre;*|entrar:v los bosques;bosque:n floridos;florido:a , bajo;*|*:a|*:n|bajar:v la serenidad;*:n impasible del espacio;*:n|espaciar:v .	ha pe;*|*:n tysýi pukuete;pu:n henyhẽva;<henyhẽ:v mba'embyasy ha teko'asýgui oguatánte;guata+nte:v|guata:v ohóvo;ha:v (vo) mbeguekatumi , tape;<hape:n kuarahy;*:n ojopéva;jope:v rupi;*|<hupi:n , oñemamáva ao;*:n sorokuemi isa'y;sa'y:n morotĩvape , ka'aguay ipotypáva rupi;*|<hupi:n , ára;*:n rovasyete;<hovasy:n guy rupi;*|<hupi:n .
llegaba;llegar:v el día;*:n .	iñapysẽ mbeguekatu ko'ẽ;*:n .
y ante;*|*:n el ejército;*:n que se aprestaba;aprestar:v a la pelea;pelear:v|*:n , el Mariscal saludó;saludar:v por última;último:a vez;*:n el estandarte;*:n , entre;*|entrar:v tanto;*:n que el Aquidabán mugía;mugir:v a la distancia;*:n entre;*|entrar:v sus rocas;roca:n centenarias , como;*|comer:v si llevara;llevar:v a los mares;mar:n lejanos;lejano:a y rumorosos el alarido de protesta;protestar:v|*:n con que se desplomaban;desplomar:v un;*:a ideal;*:n , una;uno:n|un:a|unir:v patria;*:n y una;uno:n|un:a|unir:v raza;*:n .	ha iguarinikuéra renondépe;*|<henonde:n , oñembosako'ímava;mbosako'i:v|ñembosako'i:v oñorairõhaguáicha , Mburuvichapavẽ oñakãity;ñakãity:v paha;pa:n|*:n ñane;ñande:n retã;<hetã:n poyvípe;poyvi:n , upe;*|*:n aja;*|ja:v Aguidabán , namombyrýiva upégui;upe:n , otororõ;tororõ:v ohasávo;<hasa:v (vo) itaita;taita:n apyte;*:n rupi;*|<hupi:n , ku ogueraharamoguáicha para;*:n mombyryguápe ha hi'yrasẽvape , umi ñe'ẽrasyete omombe'úva;mombe'u:v oĝuahẽhague;guahẽ:v ipahápe;*|pa:n|paha:n peteĩ;*:n temiandu;<hemiandu:n , peteĩ;*:n tetã;<hetã:n ha peteĩ;*:n teko;<heko:n .
martin Luther King Junior , el más grande;*:a luchador;*:n de los Estados Unidos por la igualdad;*:n de los negros;negro:a|negro:n .	martin Luther King Junior niko ñorairõhára;ñorairõ:n|*:n tuichavéva Estados Unidos retãme;<hetã:n oñeha'ãva'ekue;ha'ã:v|ñeha'ã:v ombojoja;joja:v|mbojoja:v ipirehũva ha ipiremorotĩvape .
luchó;luchar:v siempre usando;usar:v métodos;método:n no violentos;violento:a .	akóinte iñorairõme;ñorairõ:n oipurúkuri py'aguapy;*:n reko;<heko:n .
nació;nacer:v en Atlanta , Estados Unidos , el día;*:n 15 de enero;*:n del año;*:n 1929.	heñoi'akue Atlanta , Estados Unidos retãme;<hetã:n , ára;*:n 15 jasyteĩ;*:n ary;*:n 1929- pe;*|*:n .
su padre;*:n fue;ir:v|ser:v el pastor;*:n bautista Martin Luther King y su madre;*:n Alberta Williams King .	itúva;ru:n , pa'I bautista , herava'ekue;<héra:v Martin Luther King ha isýkatu;sy:n Alberta Williams King .
su nombre;*:n|nombrar:v original;*:n - al igual;*:n que su padre;*:n - fue;ir:v|ser:v Michael pero;*|*:n su padre;*:n lo cambió;cambiar:v por Martin Luther en homenaje;*:n a Martín Lutero .	héra;<héra:n|<héra:v ypykue;ypy:n|y:n - itúvaicha;ru:n - Michael , itúva;ru:n omyengoviava'ekue Martin Luther rehe ohechakuaávo;<hecha:v (vo) Martín Lutero - pe;*|*:n .
esto ocurrió;ocurrir:v durante un;*:a viaje;viajar:v|*:n a Alemania hacia el año;*:n 1934.	ko mba'e;*:n ojehúkuri;jehu+kuri:v|jehu:v ohorõguare hikuái Alemania retãme;<hetã:n ary;*:n 1934 rupi;*|<hupi:n .
martin tuvo;tener:v una;uno:n|un:a|unir:v hermana;*:n llamada;llamar:v|*:n|llamado:a Christine y un;*:a hermano;*:n menor;*:a|*:n llamado;llamar:v|*:a Alfred .	martin reindy;<heindy:n héra;<héra:n|<héra:v Christine ha ityvýra;ryvy:n katu Alfred .
martin Luther se casó;casar:v en el año;*:n 1953 con Coretta Scott con quien tuvo;tener:v cuatro;*:a|*:n hijos;hijo:n ( Yolanda , Martin , Dexter y Bernice ).	martin Luther ombojoaju;mbojoaju:v hekove;<heko:n|<hekove:n Coretta Scott rehe , ha'ekuéra;*|ha'e:n omendákuri;menda:v|menda+kuri:v ary;*:n 1953- pe;*|*:n ha oguerekókuri;reko+kuri:v|reko:v irundy;*:n ñemoñare;ñemoña:n|moña:n|*:n ( Yolanda , Martin , Dexter ha Bernice ).
desde niño;*:n Martin Luther King sintió;sentir:v la discriminación;*:n por ser;*:n|*:v negro;*:a|*:n .	imitã;mitã:n|mitã:v guive Martin Luther King oñandúmakuri;<ñandu:v|<ñandu+kuri:v pe;*|*:n ñemboyke;mboyke:n ipirehũhaguére .
se cuenta;contar:v|*:n que tenía;tener:v 6 años;año:n cuando dos;*:a|*:n amigos;amigo:n blancos;blanco:a|blanco:n le dijeron;decir:v que no podían;poder:v jugar;*:v con él porque era;*:n|ser:v negro;*:a|*:n .	orekórõguare;ko:v (ramo+guare) 6 ay;*:n mokõi;*:n iñangirũ;angirũ:n he'íkuri;'e+kuri:v|'e:v chupe;ha'e:n ndaikatuiha;katu:v oñembosarái;mbosarái:v hendive;ha'e:n ipirehũhaguére .
inició;iniciar:v sus estudios;estudio:n en Atlanta y a los 15 años;año:n ingresó;ingresar:v al Morehouse College que era;*:n|ser:v una;uno:n|un:a|unir:v universidad;*:n para los jóvenes;joven:n|joven:a de color;*:n , donde en el año;*:n 1948 se graduó;graduar:v en Sociología ; pasando;pasar:v al Crozer Theological Seminary en Chester , Pensilvania donde se hizo;hacer:v Licenciado en Teología , en el año;*:n 1951.	oñemoarandu'ypýkuri Atlanta - pe;*|*:n ha 15 ary;*:n ombotývo;mboty:v (vo) oikékuri;ke+kuri:v|ke:v Morehouse College - pe;*|*:n ha'éva;'e:v|ha'e:n mbo'ehaovusu mitãrusu;*:n ipirehũvape ĝuarã , upépe;upe:n ary;*:n 1948- pe;*|*:n omohu'ã iñemoarandu Avano'õkuaatýpe ; upégui;upe:n ohasa;<hasa:v CrozerTheological Seminary oĩva;ĩ:v Chester , Pensilvania - pe;*|*:n oikohaguépe;ko:v|iko:v chugui;ha'e:n Tupãkuaatyhára , ary;*:n 1951- pe;*|*:n .
a continuación;*:n estudió;estudiar:v en la Universidad de Boston donde , en el año;*:n 1955, se hizo;hacer:v Doctor en Filosofía .	upe;*|*:n rire oho;ha:v oñemoarandu Boston Mbo'ehaovusúpe oikohaguépe;ko:v|iko:v chugui;ha'e:n , ary;*:n 1955- pe;*|*:n , Tembikuaajára Arandupykuaatýpe .
a lo largo;*:a|*:n|largar:v de su juventud;*:n y por toda;todo:a su vida;*:n lideró;liderar:v un;*:a gran;grande:a movimiento;*:n que por medios;medio:n|medio:a pacíficos;pacífico:a reclamó;reclamar:v el trato;*:n|tratar:v igualitario para los negros;negro:a|negro:n .	imitãrusúpe;mitãrusu:n ha hekove;<heko:n|<hekove:n pukukue javeve;veve:v omotenondékuri peteĩ;*:n ñemongu'e py'aguapy;*:n rekópe;<heko:n ohekava'ekue;<heka:v tekojoja;<hekojoja:n mayma ipirehũvape ĝuarã .
entre;*|entrar:v sus acciones;acción:n|accionar:v más recordadas;recordar:v , se mencionan;mencionar:v : el boicot;*:n de ómnibus;*:n de Montgomery , en el año;*:n 1955; y la marcha;marchar:v|*:n por el trabajo;trabajar:v|*:n y la libertad;*:n realizada;realizar:v|realizado:a en Washington , en el año;*:n 1963; donde pronunció;pronunciar:v su famoso;*:a|*:n discurso;*:n “ Tengo un;*:a sueño;*:n ”.	hembiapokue;<hembiapo:n ojehecharamovéva;<hecha:v apytépe;*|apyte:n , oĩ;ĩ:v : mba'yruguata ñemombyta Montgomery - pe;*|*:n , ary;*:n 1955- pe;*|*:n ; ha guatapuku mba'apo;*:n ha tekosãsoguigua ojejapova'ekue;<japo:v Washington - pe;*|*:n , ary;*:n 1963- pe;*|*:n ; ohendukahaguépe iñe'ẽsyry herakuãvéva “ Areko peteĩ;*:n kerayvoty;*:n ”.
la mayor;*:a|*:n parte;partir:v|*:n de sus reclamos;reclamo:n fueron;ir:v|ser:v escuchados;escuchar:v y aprobados;aprobar:v|aprobado:a en la “ Ley de los derechos;derecho:n|derecho:a civiles;civil:n ” y en la “ Ley del derecho;*:a|*:n a voto;votar:v|*:n ”.	heta;<heta:v umi imba'ejerure oñehendu;<hendu:v ha oñemboajékuri;mboaje:v|mboaje+kuri:v “ Ava rekopy;<heko:n|reko:n léipe ” ha “ Jeporavoguigua léipe ”.
por su incansable;*:a labor;*:n a favor;*:n de los negros;negro:a|negro:n , por el no a la guerra;*:n y por la reivindicación de los pobres;pobre:a|pobre:n , Martín Luther King recibió;recibir:v en el año;*:n 1964 el Premio Nobel de la Paz .	hembiapo;<hembiapo:n kane'õ'ỹre;kane'õ:n ipirehũva rayhupápe , avei ombotovére ñorairõ;*:n ha ojepy'apýre;jepy'apy:v mboriahukuérare , Martin Luther King ohupytýkuri;<hupyty:v|<hupyty+kuri:v , ary;*:n 1964- pe;*|*:n , Nobel Jopói Py'aguapyguigua .
en el año;*:n 1977, el Presidente Jimmy Carter le otorgó;otorgar:v de manera;*:n póstuma;póstumo:a la Medalla Presidencial de la Libertad ; y en el año;*:n 2004, se le otorgó;otorgar:v la Medalla de Oro del Congreso de los Estados Unidos .	ary;*:n 1977- pe;*|*:n , Tetãruvicha Jimmy Carter ome'ẽkuri;me'ẽ+kuri:v|me'ẽ:v chupe;ha'e:n , omanoriréma , Tetãruvicha Pyti'ajegua Tekosãsogua ; ha ary;*:n 2004- pe;*|*:n , oñeme'ẽkuri;me'ẽ+kuri:v|me'ẽ:v chupe;ha'e:n Estados Unidos Amandajevusu Pyti'ajegua Itajúgui .
martin Luther King fue;ir:v|ser:v asesinado;asesinar:v en Menphis , Estados Unidos ; el día;*:n 4 de abril;*:n del año;*:n 1968, cuando se aprestaba;aprestar:v a liderar;*:v una;uno:n|un:a|unir:v gran;grande:a manifestación;*:n en contra;*:n de la guerra;*:n de Vietnam y de la pobreza;*:n .	martin Luther King niko ojejukákuri;juka+kuri:v|juka:v Menphis , Estados Unidos - pe;*|*:n , ára;*:n 4 jasyrundy;*:n ary;*:n 1968- pe;*|*:n , oñembosako'i;mbosako'i:v|ñembosako'i:v jave;*|ja:n oho;ha:v haĝua omotenonde peteĩ;*:n ñemongu'e guasu;*:n Vietnam - me;*:n opa;*:n|pa:v haĝua ñorairõ;*:n ha ojehechakuaa;<hecha:v haĝua mboriahukuéra remikotevẽ .
